index,CIP13_court,CIP13_long,numero_dossier,type_rupture,date_debut,date_fin,col7,url_detail,nom_rupture,nom_marque,idx,CIS_matched,nom_matched,methode,CIS,code_ATC
27,68879708,,2,Tension d'approvisionnement,20/10/2025,26/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/eskazole-400-mg-comprime-albendazole,eskazole 400 mg comprime albendazole,eskazole,27,68879708.0,"ESKAZOLE 400 mg, comprimé",nom_marque_exact,68879708.0,P02CA03
28,65619363,,4,Remise à disposition,26/05/2026,26/05/2026,26/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/etopophos-100-mg-lyophilisat-pour-usage-parenteral-etoposide,etopophos 100 mg lyophilisat pour usage parenteral etoposide,etopophos,28,65619363.0,"ETOPOPHOS 100 mg, lyophilisat pour usage parentéral",nom_marque_exact,65619363.0,L01CB01
29,61750511,,2,Tension d'approvisionnement,03/04/2026,26/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/betneval-0-1-creme-betamethasone-valerate-de,betneval 0 1 creme betamethasone valerate de,betneval,29,61750511.0,"BETNEVAL 0,1 %, crème",nom_marque_exact,61750511.0,D07AC01
30,66086808,,2,Tension d'approvisionnement,02/01/2026,26/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alepsal-comprime-cafeine-phenobarbital,alepsal comprime cafeine phenobarbital,alepsal comprime cafeine,30,66086808.0,"ALEPSAL 100 mg, comprimé",premier_mot,,
31,63131269,,2,Tension d'approvisionnement,02/01/2026,26/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alepsal-comprime-cafeine-phenobarbital,alepsal comprime cafeine phenobarbital,alepsal comprime cafeine,31,66086808.0,"ALEPSAL 100 mg, comprimé",premier_mot,,
32,66014762,,2,Tension d'approvisionnement,02/01/2026,26/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alepsal-comprime-cafeine-phenobarbital,alepsal comprime cafeine phenobarbital,alepsal comprime cafeine,32,66086808.0,"ALEPSAL 100 mg, comprimé",premier_mot,,
33,60622868,,2,Tension d'approvisionnement,02/01/2026,26/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alepsal-comprime-cafeine-phenobarbital,alepsal comprime cafeine phenobarbital,alepsal comprime cafeine,33,66086808.0,"ALEPSAL 100 mg, comprimé",premier_mot,,
34,64582182,,4,Remise à disposition,22/05/2026,22/05/2026,22/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/levmentin-1-g-200-mg-poudre-pour-solution-injectable-pour-perfusion-iv-amoxicilline-sodique-potassium-clavulanate-de,levmentin 1 g 200 mg poudre pour solution injectable pour perfusion iv amoxicilline sodique potassium clavulanate de,levmentin,34,64582182.0,"LEVMENTIN 1 g/200 mg, poudre pour solution injectable/pour perfusion (IV)",nom_marque_exact,64582182.0,J01CR02
35,64029712,,2,Tension d'approvisionnement,20/01/2026,22/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/mydriaticum-2-mg-0-4-ml-collyre-en-recipient-unidose-tropicamide,mydriaticum 2 mg 0 4 ml collyre en recipient unidose tropicamide,mydriaticum,35,64029712.0,"MYDRIATICUM 2 mg/0,4 ml, collyre en récipient unidose",nom_marque_exact,64029712.0,S01FA06
36,67613291,,2,Tension d'approvisionnement,01/10/2025,22/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/izalgi-500-mg-25-mg-gelule-opium-poudre-d-paracetamol,izalgi 500 mg 25 mg gelule opium poudre d paracetamol,izalgi,36,67613291.0,"IZALGI 500 mg/25 mg, gélule",nom_marque_exact,67613291.0,N02BE51
37,62278832,,2,Tension d'approvisionnement,20/06/2025,22/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/novorapid-pumpcart-100-unites-ml-solution-injectable-en-cartouche-insuline-asparte-levure-saccharomyces-cerevisiae,novorapid pumpcart 100 unites ml solution injectable en cartouche insuline asparte levure saccharomyces cerevisiae,novorapid pumpcart,37,62278832.0,"NOVORAPID PUMPCART 100 unités/ml, solution injectable en cartouche",nom_marque_exact,62278832.0,A10AB05
38,68604982,,2,Tension d'approvisionnement,18/05/2026,21/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/acide-acetylsalicylique-75-mg-comprime-gastro-resistant-acide-acetylsalicylique,acide acetylsalicylique 75 mg comprime gastro resistant acide acetylsalicylique,acide acetylsalicylique,38,61143618.0,"ACIDE ACETYLSALICYLIQUE BIOGARAN 75 mg, comprimé gastro-résistant",premier_mot,,
39,61941370,,2,Tension d'approvisionnement,18/05/2026,21/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/acide-acetylsalicylique-75-mg-comprime-gastro-resistant-acide-acetylsalicylique,acide acetylsalicylique 75 mg comprime gastro resistant acide acetylsalicylique,acide acetylsalicylique,39,61143618.0,"ACIDE ACETYLSALICYLIQUE BIOGARAN 75 mg, comprimé gastro-résistant",premier_mot,,
40,66598317,,2,Tension d'approvisionnement,18/05/2026,21/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/acide-acetylsalicylique-75-mg-comprime-gastro-resistant-acide-acetylsalicylique,acide acetylsalicylique 75 mg comprime gastro resistant acide acetylsalicylique,acide acetylsalicylique,40,61143618.0,"ACIDE ACETYLSALICYLIQUE BIOGARAN 75 mg, comprimé gastro-résistant",premier_mot,,
41,61143618,,2,Tension d'approvisionnement,18/05/2026,21/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/acide-acetylsalicylique-75-mg-comprime-gastro-resistant-acide-acetylsalicylique,acide acetylsalicylique 75 mg comprime gastro resistant acide acetylsalicylique,acide acetylsalicylique,41,61143618.0,"ACIDE ACETYLSALICYLIQUE BIOGARAN 75 mg, comprimé gastro-résistant",premier_mot,,
42,64208131,,2,Tension d'approvisionnement,21/03/2024,21/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/rifater-comprime-enrobe-isoniazide-pyrazinamid-rifampicine,rifater comprime enrobe isoniazide pyrazinamid rifampicine,rifater comprime enrobe,42,,,aucun,,
43,62416105,,1,Rupture de stock,02/10/2024,21/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tranxene-20-mg-2-ml-lyophilisat-et-solution-pour-usage-parenteral-clorazepate-dipotassique,tranxene 20 mg 2 ml lyophilisat et solution pour usage parenteral clorazepate dipotassique,tranxene,43,62416105.0,"TRANXENE 20 mg/2 ml, lyophilisat et solution pour usage parentéral",nom_marque_exact,62416105.0,N05BA05
44,61581417,,4,Remise à disposition,21/05/2026,21/05/2026,21/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/hydrocortisone-upjohn-100-mg-preparation-injectable-hydrocortisone-hydrogenosuccinate-sodique-d,hydrocortisone upjohn 100 mg preparation injectable hydrocortisone hydrogenosuccinate sodique d,hydrocortisone upjohn,44,61581417.0,"HYDROCORTISONE UPJOHN 100 mg, préparation injectable",nom_marque_exact,61581417.0,H02AB09
45,61200510,,1,Rupture de stock,22/10/2025,20/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/tetracaine-1-thea-collyre-en-solution-en-recipient-unidose-chlorhydrate-de-tetracaine,tetracaine 1 thea collyre en solution en recipient unidose chlorhydrate de tetracaine,tetracaine,45,61200510.0,"TETRACAINE 1 POUR CENT THEA, collyre en solution en récipient unidose",nom_marque_exact,61200510.0,S01HA03
46,68557867,,4,Remise à disposition,20/05/2026,20/05/2026,20/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/norfloxacine-eg-400-mg-comprime-pellicule-norfloxacine,norfloxacine eg 400 mg comprime pellicule norfloxacine,norfloxacine eg,46,68557867.0,"NORFLOXACINE EG 400 mg, comprimé pelliculé",nom_marque_exact,68557867.0,J01MA06
47,61855918,,2,Tension d'approvisionnement,17/03/2026,03/06/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/bosentan-125-mg-comprime-pellicule-bosentan-monohydrate,bosentan 125 mg comprime pellicule bosentan monohydrate,bosentan,47,64043587.0,"BOSENTAN ACCORD 125 mg, comprimé pelliculé",premier_mot,,
48,64664996,,2,Tension d'approvisionnement,17/03/2026,03/06/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/bosentan-125-mg-comprime-pellicule-bosentan-monohydrate,bosentan 125 mg comprime pellicule bosentan monohydrate,bosentan,48,64043587.0,"BOSENTAN ACCORD 125 mg, comprimé pelliculé",premier_mot,,
49,67407786,,2,Tension d'approvisionnement,17/03/2026,03/06/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/bosentan-125-mg-comprime-pellicule-bosentan-monohydrate,bosentan 125 mg comprime pellicule bosentan monohydrate,bosentan,49,64043587.0,"BOSENTAN ACCORD 125 mg, comprimé pelliculé",premier_mot,,
50,69176399,,2,Tension d'approvisionnement,17/03/2026,03/06/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/bosentan-125-mg-comprime-pellicule-bosentan-monohydrate,bosentan 125 mg comprime pellicule bosentan monohydrate,bosentan,50,64043587.0,"BOSENTAN ACCORD 125 mg, comprimé pelliculé",premier_mot,,
51,62582326,,2,Tension d'approvisionnement,08/08/2025,20/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/depo-prodasone-500-mg-suspension-injectable-medroxyprogesterone,depo prodasone 500 mg suspension injectable medroxyprogesterone,depo prodasone,51,62582326.0,"DEPO PRODASONE 500 mg, suspension injectable",nom_marque_exact,62582326.0,L02AB02
52,67448384,,1,Rupture de stock,04/11/2025,20/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/megace-160-mg-comprime-megestrol-acetate-de,megace 160 mg comprime megestrol acetate de,megace,52,67448384.0,"MEGACE 160 mg, comprimé",nom_marque_exact,67448384.0,L02AB01
53,62554177,,2,Tension d'approvisionnement,07/07/2025,19/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/endoxan-50-mg-comprime-enrobe-cyclophosphamide,endoxan 50 mg comprime enrobe cyclophosphamide,endoxan,53,62554177.0,"ENDOXAN 50 mg, comprimé enrobé",nom_marque_exact,62554177.0,L01AA01
54,60033510,,4,Remise à disposition,07/05/2026,19/05/2026,07/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/vancomycine-viatris-125-mg-poudre-pour-solution-a-diluer-pour-perfusion-vancomycine-chlorhydrate-de,vancomycine viatris 125 mg poudre pour solution a diluer pour perfusion vancomycine chlorhydrate de,vancomycine viatris,54,60033510.0,"VANCOMYCINE VIATRIS 125 mg, poudre pour solution à diluer pour perfusion",nom_marque_exact,60033510.0,J01XA01
55,68572748,,4,Remise à disposition,18/05/2026,18/05/2026,18/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/persantine-10-mg-2-ml-solution-injectable-ampoule-dipyridamole,persantine 10 mg 2 ml solution injectable ampoule dipyridamole,persantine,55,68572748.0,"PERSANTINE 10 mg/2 mL, solution injectable, ampoule",nom_marque_exact,68572748.0,V04CX
56,65643371,,1,Rupture de stock,31/03/2026,18/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ogivri-420-mg-poudre-pour-solution-a-diluer-pour-perfusion-trastuzumab,ogivri 420 mg poudre pour solution a diluer pour perfusion trastuzumab,ogivri,56,65643371.0,"OGIVRI 420 mg, poudre pour solution à diluer pour perfusion",nom_marque_exact,65643371.0,L01FD01
57,65061047,,2,Tension d'approvisionnement,17/02/2026,18/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/kenacort-retard-40-mg-1-ml-suspension-injectable-triamcinolone-acetonide-de,kenacort retard 40 mg 1 ml suspension injectable triamcinolone acetonide de,kenacort retard,57,65061047.0,"KENACORT RETARD 40 mg/1 ml, suspension injectable",nom_marque_exact,,
58,67313123,,1,Rupture de stock,13/10/2025,18/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/neosynephrine-10-faure-collyre-en-recipient-unidose-phenylephrine,neosynephrine 10 faure collyre en recipient unidose phenylephrine,neosynephrine,58,67313123.0,"NEOSYNEPHRINE 10 POUR CENT FAURE, collyre en récipient unidose",nom_marque_exact,,
59,69626437,,2,Tension d'approvisionnement,22/05/2025,18/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/miochole-20-mg-poudre-et-solvant-pour-solution-intraoculaire-chlorure-dacetylcholine,miochole 20 mg poudre et solvant pour solution intraoculaire chlorure dacetylcholine,miochole,59,69626437.0,"MIOCHOLE 20 mg, poudre et solvant pour solution intraoculaire",nom_marque_exact,69626437.0,S01EB09
60,65741417,,4,Remise à disposition,15/05/2026,18/05/2026,15/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/fiasp-flextouch-100-unites-ml-solution-injectable-en-stylo-prerempli-insuline-asparte-levure-saccharomyces-cerevisiae,fiasp flextouch 100 unites ml solution injectable en stylo prerempli insuline asparte levure saccharomyces cerevisiae,fiasp flextouch,60,65741417.0,"FIASP FLEXTOUCH 100 unités/ml, solution injectable en stylo prérempli",nom_marque_exact,65741417.0,A10AB05
61,64366900,,4,Remise à disposition,15/05/2026,18/05/2026,15/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/fiasp-pumpcart-100-unites-ml-solution-injectable-en-cartouche-insuline-asparte-levure-saccharomyces-cerevisiae,fiasp pumpcart 100 unites ml solution injectable en cartouche insuline asparte levure saccharomyces cerevisiae,fiasp pumpcart,61,64366900.0,"FIASP PUMPCART 100 unités/ml, solution injectable en cartouche",nom_marque_exact,64366900.0,A10AB05
62,60016589,,2,Tension d'approvisionnement,29/04/2026,05/06/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/levocarnitine-1-g-5-ml-solution-injectable-en-ampoule-levocarnitine,levocarnitine 1 g 5 ml solution injectable en ampoule levocarnitine,levocarnitine,62,,,aucun,,
63,65355771,,2,Tension d'approvisionnement,31/05/2025,13/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/mitomycine-accord-20-mg-poudre-pour-solution-injectable-perfusion-ou-voie-intravesicale-mitomycine,mitomycine accord 20 mg poudre pour solution injectable perfusion ou voie intravesicale mitomycine,mitomycine accord,63,65355771.0,"MITOMYCINE ACCORD 20 mg, poudre pour solution injectable / perfusion ou voie intravésicale",nom_marque_exact,65355771.0,L01DC03
64,65401076,,4,Remise à disposition,19/11/2025,13/05/2026,19/11/2025,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/un-alfa-0-10-microgramme-solution-buvable-en-gouttes-alfacalcidol,un alfa 0 10 microgramme solution buvable en gouttes alfacalcidol,un alfa,64,66270765.0,"UN ALFA 0,25 microgramme, capsule orale",nom_marque_exact,,
65,60232334,,4,Remise à disposition,12/05/2026,12/05/2026,12/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cyanokit-5-g-poudre-pour-solution-pour-perfusion-hydroxocobalamine,cyanokit 5 g poudre pour solution pour perfusion hydroxocobalamine,cyanokit,65,60232334.0,"CYANOKIT 5 g, poudre pour solution pour perfusion",nom_marque_exact,60232334.0,V03AB33
66,60756917,,4,Remise à disposition,12/05/2026,12/05/2026,12/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/concerta-lp-18-mg-comprime-a-liberation-prolongee-methylphenidate-chlorhydrate-de,concerta lp 18 mg comprime a liberation prolongee methylphenidate chlorhydrate de,concerta lp,66,60756917.0,"CONCERTA LP 18 mg, comprimé à libération prolongée",nom_marque_exact,60756917.0,N06BA04
67,68106914,,2,Tension d'approvisionnement,05/03/2025,12/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/dexocol-1-mg-ml-collyre-en-solution-dexamethasone-phosphate-sodique-de,dexocol 1 mg ml collyre en solution dexamethasone phosphate sodique de,dexocol,67,68106914.0,"DEXOCOL 1 mg/mL, collyre en solution",nom_marque_exact,68106914.0,S01BA01
68,67876901,3400930915004.0,2,Tension d'approvisionnement,21/03/2024,12/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/rifadine-300-mg-gelule-rifampicine,rifadine 300 mg gelule rifampicine,rifadine,68,67876901.0,"RIFADINE 300 mg, gélule",nom_marque_exact,67876901.0,J04AB02
69,67876901,3400930915172.0,2,Tension d'approvisionnement,21/03/2024,12/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/rifadine-300-mg-gelule-rifampicine,rifadine 300 mg gelule rifampicine,rifadine,69,67876901.0,"RIFADINE 300 mg, gélule",nom_marque_exact,67876901.0,J04AB02
70,63930084,,1,Rupture de stock,09/06/2022,12/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/concerta-lp-comprime-a-liberation-prolongee-methylphenidate-chlorhydrate-de,concerta lp comprime a liberation prolongee methylphenidate chlorhydrate de,concerta lp comprime,70,60756917.0,"CONCERTA LP 18 mg, comprimé à libération prolongée",premier_mot,60756917.0,N06BA04
71,60368099,,4,Remise à disposition,20/02/2026,11/05/2026,20/02/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/oncovin-1-mg-solution-injectable-vincristine-sulfate-de,oncovin 1 mg solution injectable vincristine sulfate de,oncovin,71,60368099.0,"ONCOVIN 1 mg, solution injectable",nom_marque_exact,60368099.0,L01CA02
72,68104411,,1,Rupture de stock,26/01/2026,11/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/victan-2-mg-comprime-pellicule-secable-loflazepate-dethyle,victan 2 mg comprime pellicule secable loflazepate dethyle,victan,72,68104411.0,"VICTAN 2 mg, comprimé pelliculé sécable",nom_marque_exact,68104411.0,N05BA18
73,63918096,,1,Rupture de stock,04/04/2024,11/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/azactam-1-g-poudre-et-solution-pour-usage-parenteral-aztreonam,azactam 1 g poudre et solution pour usage parenteral aztreonam,azactam,73,63918096.0,"AZACTAM 1 g, poudre pour solution injectable/pour perfusion",nom_marque_exact,63918096.0,J01DF01
74,65991171,,2,Tension d'approvisionnement,01/12/2023,11/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/zophren-2-mg-ml-solution-injectable-en-ampoule-iv-ondansetron,zophren 2 mg ml solution injectable en ampoule iv ondansetron,zophren,74,65991171.0,"ZOPHREN 2 mg/ml, solution injectable en ampoule (IV)",nom_marque_exact,65991171.0,A04AA01
75,62148415,,1,Rupture de stock,06/05/2026,07/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/ritonavir-arrow-100-mg-comprime-pellicule-ritonavir,ritonavir arrow 100 mg comprime pellicule ritonavir,ritonavir arrow,75,62148415.0,"RITONAVIR ARROW 100 mg, comprimé pelliculé",nom_marque_exact,62148415.0,J05AE03
76,60047182,,4,Remise à disposition,05/05/2026,07/05/2026,05/05/2026,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/concerta-lp-54-mg-comprime-a-liberation-prolongee-methylphenidate-chlorhydrate-de,concerta lp 54 mg comprime a liberation prolongee methylphenidate chlorhydrate de,concerta lp,76,60047182.0,"CONCERTA LP 54 mg, comprimé à libération prolongée",nom_marque_exact,60047182.0,N06BA04
77,63954950,,2,Tension d'approvisionnement,26/03/2026,07/05/2026,,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/synarel-0-2-mg-dose-solution-pour-pulverisation-nasale-nafareline-acetate-de,synarel 0 2 mg dose solution pour pulverisation nasale nafareline acetate de,synarel,77,63954950.0,"SYNAREL 0,2 mg/dose, solution pour pulvérisation nasale",nom_marque_exact,63954950.0,H01CA02
